user	date	lon	lat	geoprivacy
Benoît Prieur	2012-03-25	5.179	45.90333333	open
Benoît Prieur	2012-03-25	5.1785	45.9035	open
Benoît Prieur	2012-03-30	4.43434667	45.13881833	open
Benoît Prieur	2012-03-30	4.43434667	45.13881833	open
Benoît Prieur	2012-03-31	4.4355	45.142	open
Benoît Prieur	2012-03-31	4.4355	45.142	open
Benoît Prieur	2012-03-31	4.43566667	45.142	open
Benoît Prieur	2012-04-01	4.44533333	45.14166667	open
Benoît Prieur	2012-03-31	4.43516667	45.142	open
Benoît Prieur	2012-04-01	4.48683333	45.166	open
Benoît Prieur	2012-03-31	4.502665	45.17489167	open
Benoît Prieur	2012-03-31	4.50252	45.17486333	open
Benoît Prieur	2012-03-31	4.50253833	45.17486833	open
Benoît Prieur	2012-04-01	4.54733333	45.19866667	open
Benoît Prieur	2012-03-31	4.59027833	45.22633167	open
Benoît Prieur	2012-03-31	4.59034167	45.226395	open
Benoît Prieur	2012-03-31	4.578565	45.215755	open
Benoît Prieur	2012-03-31	4.59025	45.22635667	open
Benoît Prieur	2012-03-29	4.95226167	45.823655	open
Benoît Prieur	2012-04-05 12:02	4.952	45.82366667	open
Benoît Prieur	2012-04-05 12:06	4.952	45.82366667	open
Benoît Prieur	2012-03-29	4.95226167	45.823655	open
Benoît Prieur	2012-04-07	4.82863167	47.05607833	open
Benoît Prieur	2012-04-07	3.33773667	47.54180833	open
Benoît Prieur	2012-04-07	3.349305	47.50366333	open
Benoît Prieur	2012-03-20	4.95266667	45.823	open
Benoît Prieur	2012-04-05	4.955	45.82483333	open
Benoît Prieur	2012-04-07	3.32814333	47.56248	open
Benoît Prieur	2012-04-07	3.32580333	47.56334	open
Benoît Prieur	2012-04-16	10.83045833	35.776405	open
Benoît Prieur	2012-04-16	10.82847667	35.77741667	open
Benoît Prieur	2012-04-16	10.8289	35.77739167	open
Benoît Prieur	2012-04-16	10.82906833	35.77732167	open
Benoît Prieur	2012-04-16	10.83147167	35.77629667	open
Benoît Prieur	2012-04-16	10.82839167	35.777375	open
Benoît Prieur	2012-04-16	10.832935	35.77667333	open
Benoît Prieur	2012-04-16	10.83188667	35.77613	open
Benoît Prieur	2012-04-16	10.83197	35.776195	open
Benoît Prieur	2012-04-16	10.83295833	35.77668167	open
Benoît Prieur	2012-04-16	10.83294	35.77668333	open
Benoît Prieur	2012-04-16	10.83132833	35.77592167	open
Benoît Prieur	2012-04-22	10.77233333	35.7725	open
Benoît Prieur	2012-04-16	10.831295	35.776255	open
Benoît Prieur	2012-04-16	10.74056	35.76482333	open
Benoît Prieur	2012-04-16	10.831075	35.77622833	open
Benoît Prieur	2012-04-16	10.829535	35.77705833	open
Benoît Prieur	2012-04-16	10.82894	35.77737167	open
Benoît Prieur	2012-04-16	10.830455	35.776405	open
Benoît Prieur	2012-04-20	10.79878167	35.77211167	open
Benoît Prieur	2012-04-20	10.73811667	35.762455	open
Benoît Prieur	beginning 20th century	3.343451	47.563437	open
Benoît Prieur	beginning 20th century	3.328854	47.559095	open
Benoît Prieur	2012-04-20	10.63958833	35.82727667	open
Benoît Prieur	2012-04-20	10.6397	35.827325	open
Benoît Prieur	2012-04-20	10.63958167	35.82725667	open
Benoît Prieur	2012-04-20	10.63877	35.82735667	open
Benoît Prieur	2012-04-20	10.63897	35.827295	open
Benoît Prieur	2012-04-20	10.63901	35.82739667	open
Benoît Prieur	2012-04-20	10.63986	35.82493	open
Benoît Prieur	2012-04-20	10.63876333	35.82735333	open
Benoît Prieur	2012-04-20	10.63995833	35.82557333	open
Benoît Prieur	2012-04-20	10.63980167	35.82731667	open
Benoît Prieur	2012-04-26	4.8265	45.7265	open
Benoît Prieur	2012-04-26	4.95799833	45.874155	open
Benoît Prieur	2012-04-26	4.94918667	45.87438	open
Benoît Prieur	2012-04-26	4.94934167	45.87388167	open
Benoît Prieur	2012-04-26	4.94932167	45.87388833	open
Benoît Prieur	2012-04-26	4.97627	45.835835	open
Benoît Prieur	2012-04-26	4.97624	45.83586333	open
Benoît Prieur	2012-04-26	4.97625167	45.83585	open
Benoît Prieur	2012-04-26	4.97626833	45.83535333	open
Benoît Prieur	2012-04-26	4.96443167	45.87448667	open
Benoît Prieur	2012-04-26	4.97591	45.83744167	open
Benoît Prieur	2012-04-26	4.94680167	45.832905	open
Benoît Prieur	2012-04-26	4.96607833	45.86726333	open
Benoît Prieur	2012-04-26	4.97476833	45.86590333	open
Benoît Prieur	2012-04-26	4.96608167	45.86725667	open
Benoît Prieur	2012-04-26	4.94928667	45.87394333	open
Benoît Prieur	2012-04-26	4.97475833	45.86588667	open
Benoît Prieur	2012-04-26	4.96469	45.87475167	open
Benoît Prieur	2012-04-26	4.96469	45.87475167	open
Benoît Prieur	2012-05-03	4.82416667	45.72766667	open
Benoît Prieur	2012-04-27	5.058485	45.848195	open
Benoît Prieur	2012-04-27	5.057435	45.84810167	open
Benoît Prieur	2012-05-07	4.957255	46.11852667	open
Benoît Prieur	2012-05-07	4.95734667	46.11867167	open
Benoît Prieur	2012-05-07	4.95744667	46.11854167	open
Benoît Prieur	2012-05-07	4.95747667	46.11855333	open
Benoît Prieur	2012-05-07	4.95744667	46.11854167	open
Benoît Prieur	2012-05-07	4.95747667	46.11855333	open
Benoît Prieur	2012-05-07	4.95747667	46.11855333	open
Benoît Prieur	2012-05-07	4.95747667	46.11855333	open
Benoît Prieur	2012-05-07	4.95747667	46.11855333	open
Benoît Prieur	2012-05-07	4.95747667	46.11855333	open
Benoît Prieur	2012-05-07	4.95747667	46.11855333	open
Benoît Prieur	2012-05-07	4.95747667	46.11855333	open
Benoît Prieur	2012-05-07	4.95750333	46.11863333	open
Benoît Prieur	2012-05-07	4.95747667	46.11859833	open
Benoît Prieur	2012-05-07	4.95724667	46.11851833	open
Benoît Prieur	2012-05-07	4.95740167	46.11869667	open
Benoît Prieur	2012-05-08	4.95733333	46.11866667	open
Benoît Prieur	2012-05-08	4.95733333	46.11866667	open
Benoît Prieur	2012-05-08	4.95733333	46.11866667	open
Benoît Prieur	2012-05-08	4.95733333	46.11866667	open
Benoît Prieur	2012-05-08	4.95733333	46.11866667	open
Benoît Prieur	2012-05-08	4.95733333	46.11866667	open
Benoît Prieur	2012-05-08	4.95733333	46.11866667	open
Benoît Prieur	2012-05-08	4.9745	45.86983333	open
Benoît Prieur	2012-05-08	4.98766667	46.04916667	open
Benoît Prieur	2012-05-08	4.99133333	46.023	open
Benoît Prieur	2012-05-08	4.9575	46.11883333	open
Benoît Prieur	2012-05-08	4.98066667	45.94583333	open
Benoît Prieur	2012-05-09	4.82366667	45.74566667	open
Benoît Prieur	2012-05-09	4.82483333	45.74783333	open
Benoît Prieur	2012-05-09	4.82566667	45.74483333	open
Benoît Prieur	2012-05-09	4.82016667	45.7485	open
Benoît Prieur	2012-05-09	4.91116667	45.87466667	open
Benoît Prieur	2012-05-11	4.75117167	46.10721667	open
Benoît Prieur	2012-05-11	4.75006167	46.10768	open
Benoît Prieur	2012-05-11	4.7503	46.10784167	open
Benoît Prieur	2012-05-11	4.74747667	46.109225	open
Benoît Prieur	2012-05-11	4.74732667	46.10969167	open
Benoît Prieur	2012-05-11	4.74741833	46.10964667	open
Benoît Prieur	2012-05-11	4.74745667	46.10924167	open
Benoît Prieur	2012-05-11	4.74759167	46.10924167	open
Benoît Prieur	2012-05-11	4.747415	46.109645	open
Benoît Prieur	2012-05-11	4.745745	46.10964167	open
Benoît Prieur	2012-05-11	4.746095	46.11001667	open
Benoît Prieur	2012-05-11	4.74557333	46.109505	open
Benoît Prieur	2012-05-11	4.740621	46.11008	open
Benoît Prieur	2012-05-11	4.99159667	46.02205833	open
Benoît Prieur	2012-05-11	4.75067	46.105905	open
Benoît Prieur	2012-05-11	4.75019333	46.11018167	open
Benoît Prieur	2012-05-11	4.75021667	46.11015	open
Benoît Prieur	2012-05-11	4.750085	46.11148833	open
Benoît Prieur	2012-05-11	4.751255	46.10588167	open
Benoît Prieur	2012-05-11	4.74976333	46.10716333	open
Benoît Prieur	2012-09	4.9775	45.83316667	open
Benoît Prieur	2012-10-21	5.05650278	45.85181389	open
Benoît Prieur	2012-10-12	5.05683	45.85233	open
Benoît Prieur	2012-10-12	5.05667	45.85233	open
Benoît Prieur	2012-09-06	4.97741	45.83349333	open
Benoît Prieur	2012-05-11	4.74967	46.10711	open
Benoît Prieur	2012-05-11	4.75127	46.10593	open
Benoît Prieur	2012-05-11	4.75312167	46.10756167	open
Benoît Prieur	2012-05-11	4.75004667	46.11024167	open
Benoît Prieur	2012-05-11	4.7504	46.108145	open
Benoît Prieur	2012-05-11	4.75009167	46.11025667	open
Benoît Prieur	2012-05-11	4.75001333	46.110255	open
Benoît Prieur	2012-05-11	4.75023167	46.10784667	open
Benoît Prieur	2012-05-11	4.74662333	46.108315	open
Benoît Prieur	2012-05-11	4.74648167	46.10831333	open
Benoît Prieur	2012-05-11	4.753305	46.10751667	open
Benoît Prieur	2012-05-11	4.753115	46.10755	open
Benoît Prieur	2012-05-11	4.95913667	46.11643667	open
Benoît Prieur	2012-05-11	4.96388	46.11132	open
Benoît Prieur	2012-05-11	4.80226	46.09601333	open
Benoît Prieur	2012-05-11	4.90026833	46.11007	open
Benoît Prieur	2012-05-11	4.90154667	46.11038667	open
Benoît Prieur	2012-05-14	4.83116667	45.7275	open
Benoît Prieur	2012-05-10	4.8245	45.73083333	open
Benoît Prieur	2012-05-09	4.9105	45.87466667	open
Benoît Prieur	2012-05-09	4.91116667	45.87466667	open
Benoît Prieur	2012-05-18	4.8345	45.7795	open
Benoît Prieur	2012-05-16	4.94557333	45.83016167	open
Benoît Prieur	2012-05-16	4.83614667	45.84332	open
Benoît Prieur	2012-05-16	4.83631667	45.84413333	open
Benoît Prieur	2012-05-16	4.83610167	45.84279167	open
Benoît Prieur	2012-06-08	5.028115	45.99117833	open
Benoît Prieur	2012-06-08	5.02868333	45.99081833	open
Benoît Prieur	2012-06-08	5.029425	45.99107833	open
Benoît Prieur	2012-06-08	5.02821667	45.99119167	open
Benoît Prieur	2012-06-08	5.029695	45.99088167	open
Benoît Prieur	2012-06-08	5.03089667	45.98981167	open
Benoît Prieur	2012-06-08	5.03065667	45.98988333	open
Benoît Prieur	2012-06-08	5.03089667	45.98981167	open
Benoît Prieur	2012-05-17	4.837	45.84416667	open
Benoît Prieur	2012-06-22	4.88033333	45.7695	open
Benoît Prieur	2012-06-29	4.82883333	45.76633333	open
Benoît Prieur	2012-06-29	4.83483333	45.77533333	open
Benoît Prieur	2012-05-17	4.83716667	45.84533333	open
Benoît Prieur	2012-05-17	4.82983333	45.845	open
Benoît Prieur	2012-07-10	-77.03693667	38.89856	open
Benoît Prieur	2012-07-10	-77.03656833	38.89890833	open
Benoît Prieur	2012-07-10	-77.036555	38.89865667	open
Benoît Prieur	2012-07-10	-77.02813333	38.8871	open
Benoît Prieur	2012-07-10	-77.05997	38.86239667	open
Benoît Prieur	2012-07-10	-77.02831167	38.88706667	open
Benoît Prieur	2012-07-10	-77.011535	38.89056667	open
Benoît Prieur	2012-07-10	-77.01049833	38.89019	open
Benoît Prieur	2012-07-10	-77.01142833	38.89041833	open
Benoît Prieur	2012-07-10	-77.010475	38.890155	open
Benoît Prieur	2012-07-10	-77.01071667	38.88876333	open
Benoît Prieur	2012-07-10	-77.05174	38.88813167	open
Benoît Prieur	2012-07-10	-77.05174	38.88813167	open
Benoît Prieur	2012-07-10	-77.050195	38.88928167	open
Benoît Prieur	2012-07-10	-77.05017833	38.88929333	open
Benoît Prieur	2012-07-10	-77.04881167	38.88928667	open
Benoît Prieur	2012-07-10	-77.027078	38.907248	open
Benoît Prieur	2012-07-10	-77.03188667	38.90189	open
Benoît Prieur	2012-07-10	-77.03319333	38.89908667	open
Benoît Prieur	2012-07-10	-77.034045	38.898595	open
Benoît Prieur	2012-07-10	-77.03428667	38.89855833	open
Benoît Prieur	2012-07-10	-77.03428667	38.89855833	open
Benoît Prieur	2012-07-10	-77.03409167	38.89859167	open
Benoît Prieur	2012-07-10	-77.03429833	38.89857833	open
Benoît Prieur	2012-07-10	-77.03644	38.89891	open
Benoît Prieur	2012-07-10	-77.03551667	38.89892	open
Benoît Prieur	2012-07-10	-77.038575	38.89855	open
Benoît Prieur	2012-07-10	-77.03855167	38.89854833	open
Benoît Prieur	2012-07-10	-77.03830667	38.89850167	open
Benoît Prieur	2012-07-10	-77.03874833	38.89854667	open
Benoît Prieur	2012-07-10	-77.03855167	38.89855167	open
Benoît Prieur	2012-07-10	-77.03871833	38.898615	open
Benoît Prieur	2012-07-10	-77.039275	38.898515	open
Benoît Prieur	2012-07-10	-77.03735	38.89500333	open
Benoît Prieur	2012-07-12	-77.04683333	38.90066667	open
Benoît Prieur	2012-07-12	-77.04683333	38.9005	open
Benoît Prieur	2012-07-10	-77.036645	38.89226	open
Benoît Prieur	2012-07-10	-77.03634833	38.89073333	open
Benoît Prieur	2012-07-10	-77.03991167	38.88987167	open
Benoît Prieur	2012-07-10	-77.03991667	38.88984667	open
Benoît Prieur	2012-07-10	-77.04053333	38.89009667	open
Benoît Prieur	2012-07-10	-77.040565	38.88987	open
Benoît Prieur	2012-07-10	-77.040535	38.889805	open
Benoît Prieur	2012-07-10	-77.048725	38.88931	open
Benoît Prieur	2012-07-10	-77.04907	38.88930667	open
Benoît Prieur	2012-07-10	-77.04896833	38.88938667	open
Benoît Prieur	2012-07-10	-77.047395	38.887725	open
Benoît Prieur	2012-07-10	-77.03114167	38.90576	open
Benoît Prieur	2012-07-10	5.08077833	45.71316667	open
Benoît Prieur	2012-07-10	-77.02822	38.90421667	open
Benoît Prieur	2012-07-10	-77.03123667	38.90563167	open
Benoît Prieur	2012-07-10	-77.039395	38.89642667	open
Benoît Prieur	2012-07-10	-77.039375	38.89586667	open
Benoît Prieur	2012-07-10	-77.039275	38.898515	open
Benoît Prieur	2012-07-10	-77.03876	38.895985	open
Benoît Prieur	2012-07-10	-77.03937167	38.89487833	open
Benoît Prieur	2012-07-10	-77.05033167	38.889345	open
Benoît Prieur	2012-07-10	-77.048095	38.887365	open
Benoît Prieur	2012-07-10	-77.010725	38.88951667	open
Benoît Prieur	2012-07-10	-77.01174167	38.88924	open
Benoît Prieur	2012-07-10	-77.01093	38.88941167	open
Benoît Prieur	2012-07-10	-77.030295	38.88578333	open
Benoît Prieur	2012-07-10	-77.059725	38.86263	open
Benoît Prieur	2012-07-11	-77.04696167	38.89918333	open
Benoît Prieur	2012-07-11	-77.04694167	38.89926333	open
Benoît Prieur	2012-07-12	-77.029745	38.90958	open
Benoît Prieur	2012-07-12	-77.029745	38.90958	open
Benoît Prieur	2012-07-12	-77.04704667	38.90059333	open
Benoît Prieur	2012-07-12	-77.04767333	38.90002	open
Benoît Prieur	2012-07	-77.02966667	38.9045	open
Benoît Prieur	2012-07	-77.02666667	38.89933333	open
Benoît Prieur	2012-07-19	11.58633333	48.162	open
Benoît Prieur	2012-07-19	11.5625	48.1455	open
Benoît Prieur	début du vingtième siécle	4.954421	45.824558	open
Benoît Prieur	2012-07-22	2.86390667	45.85685	open
Benoît Prieur	2012-07-21	2.535575	45.63064833	open
Benoît Prieur	2012-07-21	2.43984333	45.61069167	open
Benoît Prieur	2012-07-23	-1.38633333	43.54466667	open
Benoît Prieur	2012-07-23	-1.39016667	43.54083333	open
Benoît Prieur	2012-07-23	-1.40183333	43.55016667	open
Benoît Prieur	2012-07-22	-1.40135833	43.51381	open
Benoît Prieur	2012-07-21	2.07420833	45.456355	open
Benoît Prieur	2012-07-23	-1.38626333	43.54489	open
Benoît Prieur	2012-07-23	-1.38898167	43.52913833	open
Benoît Prieur	2012-07-23	-1.38890667	43.52900667	open
Benoît Prieur	2012-07-23	-1.388845	43.52895667	open
Benoît Prieur	2012-07-23	-1.38883667	43.528955	open
Benoît Prieur	2012-07-23	-1.38620833	43.54496667	open
Benoît Prieur	2012-07-23	-1.386265	43.544885	open
Benoît Prieur	2012-07-23	-1.38915167	43.52902667	open
Benoît Prieur	2012-07-23	-1.38628667	43.54491	open
Benoît Prieur	2012-07-23	-1.385805	43.54626667	open
Benoît Prieur	Taken on 23 July 2012	-1.38577833	43.546265	open
Benoît Prieur	2012-07-24	-1.33810167	43.503575	open
Benoît Prieur	2012-07-23	-1.38579167	43.54612667	open
Benoît Prieur	2012-07-23	-1.386305	43.54494167	open
Benoît Prieur	2012-07-26	-1.44829167	43.56109667	open
Benoît Prieur	2012-07-26	-1.38903	43.54719167	open
Benoît Prieur	2012-07-26	-1.38874167	43.54748167	open
Benoît Prieur	2012-07-27	-1.457185	43.56873833	open
Benoît Prieur	2012-07-27	-1.45718	43.568715	open
Benoît Prieur	2012-07-27	-1.45715667	43.56873167	open
Benoît Prieur	2012-07-27	-1.448825	43.5612	open
Benoît Prieur	2012-07-27	-1.43411167	43.52207167	open
Benoît Prieur	2012-07-23	-1.38648	43.54466	open
Benoît Prieur	2012-07-23	-1.38548333	43.51257833	open
Benoît Prieur	2012-07-23	-1.38588167	43.546295	open
Benoît Prieur	2012-07-23	-1.38611333	43.545435	open
Benoît Prieur	2012-07-26	-1.33724833	43.50370333	open
Benoît Prieur	2012-07-26	-1.38613	43.54499167	open
Benoît Prieur	2012-07-26	-1.38632667	43.54525833	open
Benoît Prieur	2012-07-28	-1.420775	43.57925667	open
Benoît Prieur	2012-07-28	-1.42026	43.57900833	open
Benoît Prieur	2012-07-28	-1.420665	43.579365	open
Benoît Prieur	2012-07-24	-1.38916667	43.52933333	open
Benoît Prieur	2012-07-24	-1.48783333	43.57783333	open
Benoît Prieur	2012-07-19	11.58466667	48.1575	open
Benoît Prieur	2012-07-30	-1.39908667	43.549555	open
Benoît Prieur	2012-07-30	-1.42936	43.58737	open
Benoît Prieur	2012-07-30	-1.43424833	43.65251	open
Benoît Prieur	2012-07-30	-1.43255667	43.65263833	open
Benoît Prieur	2012-07-21	1.93537667	45.35849833	open
Benoît Prieur	2012-07-21	1.93578167	45.35857667	open
Benoît Prieur	2012-07-21	1.93555	45.358685	open
Benoît Prieur	2012-07-21	1.93530167	45.35853167	open
Benoît Prieur	2012-07-21	1.23854167	45.166645	open
Benoît Prieur	2012-08-09	4.8255	45.73133333	open
Benoît Prieur	2012-08-12	4.94916667	45.8285	open
Benoît Prieur	2012-08-12	4.95039167	45.82896667	open
Benoît Prieur	2012-08-12	4.95036667	45.828805	open
Benoît Prieur	2012-08-12	4.95039167	45.82896167	open
Benoît Prieur	2012-08-12	4.94982833	45.82918167	open
Benoît Prieur	2012-08-12	4.950705	45.82888667	open
Benoît Prieur	2012-08-12	4.95070167	45.8289	open
Benoît Prieur	2012-08-12	4.95039167	45.82896333	open
Benoît Prieur	2012-08-12	4.95039167	45.82896167	open
Benoît Prieur	2012-08-22	4.82333333	45.731	open
Benoît Prieur	2012-08-22	4.82366667	45.73083333	open
Benoît Prieur	2012-08-22	4.828	45.73183333	open
Benoît Prieur	2012-08-22	4.828	45.7315	open
Benoît Prieur	2012-09-01	5.07289333	45.94100333	open
Benoît Prieur	2012-09-01	5.07380833	45.94223333	open
Benoît Prieur	2012-09-01	5.07380833	45.94223333	open
Benoît Prieur	2012-09-01	5.07386167	45.942195	open
Benoît Prieur	2012-09-01	5.07389	45.94225333	open
Benoît Prieur	2012-09-01	5.07311167	45.94102167	open
Benoît Prieur	2012-09-01	5.073005	45.94089	open
Benoît Prieur	2012-09-01	5.072925	45.94104667	open
Benoît Prieur	2012-09-01	5.07001667	45.941355	open
Benoît Prieur	2012-09-01	5.07063833	45.92993167	open
Benoît Prieur	2012-09-01	5.07118167	45.929935	open
Benoît Prieur	2012-09-01	5.072485	45.93034167	open
Benoît Prieur	2012-09-01	5.07254333	45.930245	open
Benoît Prieur	2012-09-01	5.07260167	45.93047	open
Benoît Prieur	2012-09-01	5.07253	45.930415	open
Benoît Prieur	2012-09-04 18:48:41	4.87733333	45.731	open
Benoît Prieur	2012-09-05 20:01:16	4.95934667	45.93722167	open
Benoît Prieur	2012-09-05 19:59:44	4.95974833	45.93744167	open
Benoît Prieur	2012-09-05 20:02:53	4.96009333	45.93739667	open
Benoît Prieur	2012-09-05 20:04:34	4.96021833	45.93738667	open
Benoît Prieur	2012-09-05 20:02:14	4.95993333	45.93737	open
Benoît Prieur	2012-09-05 20:09:29	4.95370667	45.928145	open
Benoît Prieur	2012-09-05 20:09:14	4.95365167	45.92819167	open
Benoît Prieur	2012-09-05 20:10:12	4.95347	45.927945	open
Benoît Prieur	2012-09-05 20:07:22	4.95254833	45.93224	open
Benoît Prieur	2012-09-05 19:52:30	4.954415	45.93015667	open
Benoît Prieur	2012-09-05 19:52:23	4.954415	45.93015667	open
Benoît Prieur	2012-09-05 20:08:59	4.953585	45.92815	open
Benoît Prieur	2012-09-05 20:09:59	4.95348667	45.92796167	open
Benoît Prieur	2012-09-05 20:15:13	4.94897167	45.92581667	open
Benoît Prieur	2012-09-05 20:15:19	4.94897167	45.92581667	open
Benoît Prieur	2012-09-05 20:16:09	4.94865	45.92589167	open
Benoît Prieur	2012-09-05 20:15:58	4.94871167	45.92585	open
Benoît Prieur	2012-09-05 20:15:34	4.948855	45.92582	open
Benoît Prieur	2012-09-05 20:16:38	4.94862333	45.92590167	open
Benoît Prieur	2012-09-05 20:16:27	4.94860333	45.92588167	open
Benoît Prieur	2012-09-05 20:16:52	4.948615	45.92586667	open
Benoît Prieur	2012-09-06 19:13:19	4.98361167	45.83434667	open
Benoît Prieur	2012-09-06 19:23:00	4.97606333	45.83603667	open
Benoît Prieur	2012-09-06 19:24:18	4.97600333	45.835895	open
Benoît Prieur	2012-09-06 19:24:28	4.97600333	45.835895	open
Benoît Prieur	2012-09-06 19:25:10	4.975815	45.83566167	open
Benoît Prieur	2012-09-06 19:27:39	4.97648333	45.83572833	open
Benoît Prieur	2012-09-06 19:32:30	4.97759833	45.83785167	open
Benoît Prieur	2012-09-06 19:23:40	4.97596667	45.83598	open
Benoît Prieur	2012-09-06 19:24:02	4.97592833	45.83596833	open
Benoît Prieur	2012-09-06 19:25:54	4.97573	45.83558	open
Benoît Prieur	2012-09-06 19:32:02	4.977525	45.83777833	open
Benoît Prieur	2012-09-06 19:38:40	4.97710667	45.83382667	open
Benoît Prieur	2012-09-06 19:23:20	4.97605667	45.836015	open
Benoît Prieur	2012-09-06 19:20:26	4.97747333	45.833475	open
Benoît Prieur	2012-09-07 17:47:22	4.9766	45.83523333	open
Benoît Prieur	2012-09-07 17:48:09	4.97586833	45.83687167	open
Benoît Prieur	2012-09-07 17:54:14	4.97885	45.82144	open
Benoît Prieur	2012-09-07 17:41:37	4.97850167	45.83364167	open
Benoît Prieur	2012-09-07 17:40:58	4.97830833	45.833685	open
Benoît Prieur	2012-09-07 17:42:08	4.97870167	45.83350667	open
Benoît Prieur	2012-09-07 17:40:15	4.97786833	45.833745	open
Benoît Prieur	2012-09-10 14:30:55	5.03983167	45.92492	open
Benoît Prieur	2012-09-10 14:19:06	5.09826833	45.96644167	open
Benoît Prieur	2012-09-10 14:16:39	5.09857167	45.96564167	open
Benoît Prieur	2012-09-10 14:05:11	5.098407	45.966245	open
Benoît Prieur	2012-09-10 14:15:55	5.09863167	45.96583	open
Benoît Prieur	2012-09-10 14:04:34	5.09847667	45.96605833	open
Benoît Prieur	2012-09-10 14:04:05	5.098505	45.96618	open
Benoît Prieur	2012-09-10 13:58:59	5.09816167	45.96631	open
Benoît Prieur	2012-09-10 13:44:12	5.096245	45.96146	open
Benoît Prieur	2012-09-10 13:46:34	5.09958	45.96141667	open
Benoît Prieur	2012-09-10 13:47:30	5.09931667	45.96152667	open
Benoît Prieur	2012-09-10 13:47:06	5.09947667	45.96152833	open
Benoît Prieur	2012-09-10 13:49:55	5.09982	45.96173667	open
Benoît Prieur	2012-09-10 13:49:05	5.099645	45.96199667	open
Benoît Prieur	2012-09-10 13:48:45	5.09962667	45.96197833	open
Benoît Prieur	2012-09-10 15:08:46	5.07754333	45.86367167	open
Benoît Prieur	2012-09-10 15:09:56	5.07804333	45.86389833	open
Benoît Prieur	2012-09-10 15:09:46	5.07799667	45.863905	open
Benoît Prieur	2012-09-10 13:39:56	5.07495833	45.93021667	open
Benoît Prieur	2012-09-10 14:45:28	5.04454167	45.89636667	open
Benoît Prieur	2012-09-10 14:47:29	5.05209333	45.89353	open
Benoît Prieur	2012-09-10 14:47:58	5.05194667	45.89346667	open
Benoît Prieur	2012-09-10 14:49:26	5.05278333	45.89371333	open
Benoît Prieur	2012-09-10 14:49:46	5.05287	45.89362667	open
Benoît Prieur	2012-09-10 14:50:10	5.053075	45.893725	open
Benoît Prieur	2012-09-10 14:56:30	5.05428667	45.89244333	open
Benoît Prieur	2012-09-10 14:55:45	5.05406333	45.89233667	open
Benoît Prieur	2012-09-10 14:54:49	5.05356667	45.89261	open
Benoît Prieur	2012-09-10 14:35:53	5.037885	45.91295167	open
Benoît Prieur	2012-09-10 14:35:24	5.03657167	45.91316667	open
Benoît Prieur	2012-09-10 14:37:01	5.03905	45.91268	open
Benoît Prieur	2012-09-10 14:38:31	5.03898	45.91214	open
Benoît Prieur	2012-09-10 14:39:02	5.039075	45.91203167	open
Benoît Prieur	2012-09-07 17:52:22	4.97703333	45.83376167	open
Benoît Prieur	2012-09-06 19:19:35	4.97731667	45.83351667	open
Benoît Prieur	2012-09-06 19:19:17	4.97841167	45.83252833	open
Benoît Prieur	2012-09-10 14:30:10	5.03985	45.924805	open
Benoît Prieur	2012-09-04 18:50:04	4.8775	45.731	open
Benoît Prieur	2012-03-03 16:53:16	4.982	45.82583333	open
Benoît Prieur	2012-03-06 13:54:06	4.955	45.82483333	open
Benoît Prieur	2012-02-15 13:05:57	4.97716667	45.83366667	open
Benoît Prieur	2012-09-19 09:20:54	4.92993167	45.81313667	open
Benoît Prieur	2012-09-19 09:20:34	4.92996167	45.81316167	open
Benoît Prieur	2012-09-19 09:16:27	4.939075	45.81894167	open
Benoît Prieur	2012-09-19 09:22:54	4.92939333	45.812865	open
Benoît Prieur	2012-09-19 09:29:41	4.91041	45.80803667	open
Benoît Prieur	2012-09-19 09:29:53	4.91040167	45.80804167	open
Benoît Prieur	2012-09-18 10:41:58	4.95183333	45.8235	open
Benoît Prieur	2012-09-19 09:21:56	4.92969333	45.81311833	open
Benoît Prieur	2012-09-13 08:47:12	4.82716667	45.72416667	open
Benoît Prieur	2012-09-13 08:47:59	4.82666667	45.7245	open
Benoît Prieur	2012-09-15 16:28:24	4.9135	45.86283333	open
Benoît Prieur	2012-09-15 16:28:08	4.91366667	45.86283333	open
Benoît Prieur	2012-09-15 17:30:23	4.9125	45.83433333	open
Benoît Prieur	2012-09-17 13:20:04	2.3715	48.87416667	open
Benoît Prieur	2012-09-24 19:11:01	5.00233333	45.84	open
Benoît Prieur	2012-09-30 12:27:42	4.98583333	45.8255	open
Benoît Prieur	2012-09-25 18:35:14	4.83583333	45.77016667	open
Benoît Prieur	2012-10-21 14:20:11	5.06316333	45.826295	open
Benoît Prieur	2012-10-21 14:19:14	5.06343	45.82618333	open
Benoît Prieur	2012-10-21 14:17:50	5.06364333	45.82627833	open
Benoît Prieur	2012-10-21 14:22:14	5.06257	45.826305	open
Benoît Prieur	2012-10-21 14:23:22	5.06255667	45.8261	open
Benoît Prieur	2012-10-21 14:25:00	5.062165	45.82630167	open
Benoît Prieur	2012-10-21 14:23:37	5.06256667	45.82609	open
Benoît Prieur	2012-10-21 14:29:29	5.064095	45.82639167	open
Benoît Prieur	2012-10-21 14:22:44	5.06260667	45.826105	open
Benoît Prieur	2012-10-21 14:22:51	5.06262	45.82610333	open
Benoît Prieur	2012-10-21 14:22:58	5.06261	45.82611667	open
Benoît Prieur	2012-10-21 14:37:06	5.08900667	45.81049	open
